search_4w_before,search_2w_before,search_1w_before,search_opening,search_1w_after,max_search,avg_search,search_volatility,search_growth_rate,director_power,actor_power,ticket_power,genre_애니메이션,genre_어드벤처,genre_사극,genre_SF,genre_멜로/로맨스,genre_다큐멘터리,genre_뮤지컬,genre_판타지,genre_공연,genre_전쟁,genre_공포(호러),genre_서부극(웨스턴),genre_드라마,genre_액션,genre_범죄,genre_기타,genre_스릴러,genre_성인물(에로),genre_코미디,genre_미스터리,genre_가족,genre_Unknown,release_month,release_quarter,release_year,release_dayofweek,is_weekend,season_fall,season_spring,season_summer_peak,season_winter_peak,distributor_freq,distributor_target,watchGrade_encoded
-0.6403356986778178,-0.1695503554490722,-0.49876356681120454,-0.3168518998996444,-0.41451420040640746,-0.3189053261648422,-0.37178465630885227,-0.33829446269064123,0.7235537223585852,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,4.2972859651955515,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-1.5959110294341379,-1.3163292718255777,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,False,False,False,True,-0.6170740579437706,-0.5246390168962489,-0.3788709210893343
-0.6403356986778178,-0.6618836646816051,-0.6790368499992302,-0.6681849869595933,-0.5952753757774915,-0.6696725835716245,-0.6789698258523074,-0.6351721184516022,-0.16209055051906907,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,6.716045202192637,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,1.3417188545421275,1.3653089656609483,0.08963506375735975,2.265059130595629,-0.15285446012893572,True,False,False,False,0.26331173156558285,-0.45438497750401313,-1.0650685645233597
3.3661109100227367,3.210025750299672,2.4074602712503013,2.6078819806903195,2.171761077979869,2.601118206273437,2.743950634774764,2.003748271406794,-0.7177369872706598,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,8.485281374238571,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-1.3021480410365114,-1.3163292718255777,-3.567475537542253,0.8716660137404528,-0.15285446012893572,False,False,False,True,-1.0083566310590388,2.5125124287644804,-0.6076034689006761
-0.6087888749872622,-0.7870531500797067,-0.7336651176319653,-0.7138126606037425,-0.6926083163619211,-0.7152267728452326,-0.7391530427424535,-0.7043887501189162,-0.5605272513707878,-0.17572249356395273,0.08386359126531949,-0.011604278608969343,1.913001429190555,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,3.687817782917154,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-1.5959110294341379,-1.3163292718255777,0.5198833697926083,-0.5217271031147233,-0.15285446012893572,False,False,False,True,0.018760123368540244,-0.5283060829799929,1.222256913590058
-0.6403356986778178,-0.52836954692363,-0.49330074004793095,-0.5313019660271456,-0.6022277286763792,-0.5330100157508002,-0.5523343069792911,-0.489763259538274,0.7503914275973019,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,2.8672378052018894,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,1.047955866144501,1.3653089656609483,-0.12548908926026453,0.8716660137404528,-0.15285446012893572,True,False,False,False,-0.9594463094196303,-0.5540262306158222,-1.0650685645233597
-0.6403356986778178,-0.9289119001975553,-0.8593101331872559,-0.8461329141717753,-0.873369491733005,-0.847333921738696,-0.860773293541291,-0.8779202549144363,-1.0477348233967232,-0.11400647455043067,-0.3497401180084472,-0.31511379884422386,1.913001429190555,3.3166247903554,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,0.7541928777468744,0.4714295531654396,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,True,False,False,False,0.018760123368540244,-0.5283060829799929,1.222256913590058
-0.18290675516476232,-0.3698215320860347,-0.4222839921253753,-0.3670423409082084,-0.2893718482264263,-0.369014934365811,-0.3579926691048601,-0.4362407673668735,-0.7036007043230511,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,3.8635828873304536,-0.11785113019775792,2.6808423839999374,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.12709608744600523,-0.42244985933006907,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,False,True,False,False,0.7524149479596681,-0.5101014924733239,-0.3788709210893343
0.7319511318613484,1.0988337632516907,0.970736832509369,0.8877186843058947,0.6074816757301049,0.8837252706584117,0.8180876942900823,1.0646522748273284,0.4780964620365986,0.1532749952695791,-0.3497401180084472,-0.20038136458862468,1.913001429190555,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.42085907584363175,-0.42244985933006907,0.7350075228102325,-0.5217271031147233,-0.15285446012893572,False,True,False,False,1.1436975210749363,0.7297246147207286,1.222256913590058
-1.4290062909417065,-1.4379344741498352,-1.4219812898044273,-1.4438554389101297,-1.4087006649473686,-1.4440938012229623,-1.4525749262943963,-1.397457089503938,-2.4701332010487134,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,4.2972859651955515,-0.148897151507188,-0.27116307227332015,5.834380858325929,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,8.48528137423857,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.12709608744600523,-0.42244985933006907,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,True,False,False,False,0.26331173156558285,-0.45438497750401313,1.222256913590058
0.19565512912190433,0.7149806746975126,1.2657294777261388,0.8694676148482351,0.7117669692134225,0.8655035949489686,0.8795247281987733,1.1854778796014513,2.597763564903148,0.673779427657215,-0.36528350756863526,0.011219228038119677,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,2.0914667410299304,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,2.7700663036708475,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-1.3021480410365114,-1.3163292718255777,0.7350075228102325,-0.5217271031147233,-0.15285446012893572,False,False,False,True,2.1708142755025155,0.2546903002880307,-1.0650685645233597
-0.6245622868325401,-0.7703638853599599,-0.7719049049748798,-0.6362456154086888,-0.6369894931708184,-0.6377846510800989,-0.7078076172788357,-0.6434117631273661,-0.6809528518009269,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,1.913001429190555,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.12709608744600523,-0.42244985933006907,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,False,True,False,False,-0.32361212810731943,-0.5404182989822106,-0.3788709210893343
-0.6403356986778178,-0.603471238162491,-0.6790368499992302,-0.7001243585104977,-0.7482271395530238,-0.7015605160631502,-0.6915079960377544,-0.7141023699584551,-0.16209055051906907,-0.17572249356395273,0.7194849145573713,0.4721462485647648,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,2.6808423839999374,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,1.635481842939754,1.3653089656609483,0.304759216774984,-0.5217271031147233,-0.15285446012893572,False,False,False,True,1.5838904158296132,2.2720331674570233,-0.3788709210893343
-0.6403356986778178,-0.962290429637049,-0.9685666684527261,-0.9145744246379991,-0.9359406678229955,-0.9156652056491081,-0.9209565104314373,-0.9898763921282396,-1.584488928171059,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,2.8672378052018894,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,2.7700663036708475,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-1.008385052638885,-1.3163292718255777,0.304759216774984,-0.5217271031147233,-0.15285446012893572,True,False,False,False,2.1708142755025155,0.2546903002880307,-1.0650685645233597
-0.6403356986778178,-0.8871887383981881,-0.815607519081068,-0.9419510288244884,-0.8177506685419023,-0.9384423002859122,-0.860773293541291,-0.9529832968306905,-0.833033181486989,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,2.0914667410299304,-0.2588271118187271,-0.11785113019775792,2.6808423839999374,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,0.7541928777468744,0.4714295531654396,0.08963506375735975,0.8716660137404528,-0.15285446012893572,True,False,False,False,-0.7148947012225876,-0.31227502956611736,-0.3788709210893343
1.1578332516838483,0.7984269982962471,1.1673985959872155,1.0063506357806828,1.4278593177988699,1.0021661627697929,1.0588205618506674,1.2044619755036532,0.06635723309830095,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,2.0914667410299304,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,2.7700663036708475,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.7146220642412583,-0.42244985933006907,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,False,True,False,False,2.1708142755025155,0.2546903002880307,-0.3788709210893343
-0.32486746177226233,-0.42823395860514885,-0.3676557244926402,-0.5997434764933695,-0.37280008301308043,-0.5648979482423259,-0.4482674944400797,-0.5776088025731825,-0.11224909793288043,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,3.532268828518446,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,3.8635828873304536,-0.11785113019775792,2.6808423839999374,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-1.008385052638885,-1.3163292718255777,0.08963506375735975,0.8716660137404528,-0.15285446012893572,True,False,False,False,-0.7148947012225876,-0.49957851700757105,-0.3788709210893343
1.3313407819819039,1.5327546459651098,1.8721032484494977,1.8869647371127622,1.295764612720001,1.881362015750429,1.6518760116223177,2.051917940809387,0.8117347538572262,-0.17572249356395273,0.2066381376638099,0.08183539902201,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,2.0914667410299304,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,0.7541928777468744,0.4714295531654396,0.08963506375735975,-0.5217271031147233,-0.15285446012893572,True,False,False,False,2.1708142755025155,0.2546903002880307,-1.0650685645233597
2.672080788830515,2.250393028914226,1.6590530046818313,1.6998912751717508,1.1984316721355714,1.694589839728636,1.743404653976082,1.4730428328762362,-0.9011596640160395,1.9737428724776223,1.541600498496594,2.0205044297448644,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,0.7541928777468744,0.4714295531654396,0.5198833697926083,-0.5217271031147233,-0.15285446012893572,True,False,False,False,-1.0083566310590388,0.6599729139834005,-1.0650685645233597
-0.561468639451429,-0.46995712040451604,-0.43320964565192227,-0.5860551744001247,-0.4214665533052954,-0.5876750428791299,-0.5084507113302261,-0.5141483709756697,0.6040039444770288,-0.17572249356395273,-0.3497401180084472,-0.3416058302549855,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,4.5128542695877725,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,2.0914667410299304,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.7146220642412583,-0.42244985933006907,0.08963506375735975,0.8716660137404528,-0.15285446012893572,False,True,False,False,-0.07906051991027681,-0.5420868614246478,-1.0650685645233597
-0.6403356986778178,-0.7953977824395803,-0.8975499205301707,-0.7776914037055515,-0.8525124330363414,-0.7790026378282839,-0.8269202340405837,-0.8277221108529669,-1.235598760067741,-0.17572249356395273,-0.3544646874933893,-0.345201545022974,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,8.485281374238571,-0.28310416011553513,-0.03380617018914066,1.3411644361257251,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,5.607534613753573,-0.11276862598161044,1.047955866144501,1.3653089656609483,0.08963506375735975,0.8716660137404528,-0.15285446012893572,True,False,False,False,-1.0083566310590388,-0.5460483013745342,-1.0650685645233597
-0.6403356986778178,-0.45326785568476907,-0.47691225975811036,-0.6499339175019336,-0.4840377293952859,-0.6514509078621813,-0.5272579666083969,-0.6266122420061696,0.8309045433134524,-0.19504792715082828,-0.3497401180084472,-0.34990140734815345,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,3.532268828518446,-0.03380617018914066,-0.7456207255903233,-0.4781333503336306,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,0.16666690095162132,0.4714295531654396,0.304759216774984,-0.5217271031147233,-0.15285446012893572,False,False,True,False,-0.8616256661408132,-0.5540162710310086,-0.6076034689006761
2.782494671747459,2.7927941323059997,3.19957015192496,3.118911925504791,2.7209969569920083,3.111325126137847,3.0874964978560158,2.9902681222357796,0.43979776022788264,-0.17572249356395273,-0.3562336483305724,-0.3465478430563769,-0.5227387626276516,-0.30151134457776363,-0.05862103817605491,-0.22158925156059722,-0.34876772278384055,-0.23270501616582406,-0.148897151507188,-0.27116307227332015,-0.17139779254776524,-0.11785113019775793,-0.28310416011553513,-0.03380617018914066,-0.7456207255903233,2.0914667410299304,-0.2588271118187271,-0.11785113019775792,-0.37301708073861284,0.0,-0.36100218925258787,-0.2354181104906501,-0.17833148948332916,-0.11276862598161044,-0.12709608744600523,-0.42244985933006907,0.304759216774984,-0.5217271031147233,-0.15285446012893572,False,True,False,False,1.1436975210749363,0.7297246147207286,-1.0650685645233597
